num:ID,nid,name,:LABEL,Count
Disease664,MESH:D000430,autonomic hyperactivity/ ,Disease,2
Disease665,MESH:D000437,diabetes or alcoholism/Alcoholism/Rosmarinus officinalis leaf hydro-alcoholic extract/alcohol dependency/'dependency/lifelong pacemaker dependency/alcoholism/alcohol disorders/alcoholism and gastrectomy/NO-dependent endothelial dysfunction/angiotensin II-dependent glomerulosclerosis/Cerebrolysin dose dependently augmented BrdU/Chronic alcohol consumption/atherothrombosis depends/ ,Disease,21
Disease666,MESH:D000471,alkalosis/hypokalaemic alkalosis/alkalosis increases/ ,Disease,3
Disease667,MESH:D000505,baldness/premature baldness/male pattern baldness/ ,Disease,4
Disease668,MESH:D000506,AU/ ,Disease,7
Disease669,MESH:D000544,"Alzheimer's disease/Alzheimer disease/AD/Alzheimer's Disease/Alzheimer Disease/15 SHR‑/epilepsy and Alzheimer's disease/15－/Alzheimers disease/senile dementia/Alzheimer'/Community-Dwelling People With Alzheimer Disease/·15-7·/15.2±/Clinical Alzheimer-Type Dementia/Alzheimer's dementia/Alzheimer's diseases/Alzheimer's Disease Neuroimaging/Alzheimer's disease dementia/degenerative dementia/±15/neurological diseases like Alzheimer's disease/Alzheimer´/Senile Vascular Dementia/senile vascular dementia/cerebrovascular diseases will benefit AD/dementia or Alzheimer disease/Alzheimer diseases/2·15/.15±/non-Alzheimer dementia/Alzheimer-type dementia/2.15±/Alzheimer’s disease/degenerative Alzheimer's disease/Alzheimer dementia/chronic renal disease 15./dementia after Alzheimer's disease/Drosophila AD/non-Alzheimer dementias/AD-like dermatitis/Alzheimer’s diseases/Alzheimer-like dementias/combined CHD 1.15/AD-N/AD-like conditions/Alzheimer's neurodegeneration/AD plus cerebrovascular disease/late-life diseases/Dementia of Alzheimer's disease/Dementia of Alzheimer'/Alois Alzheimer/dementia of the Alzheimer type/–15/dementia of the Alzheimer'/degenerative dementia of the Alzheimer type/dementia of Alzheimer'/Alzheimer lesions/Stroke-Alzheimer's Disease/Alzheimer's type dementia/dementia and Alzheimer's disease/degenerative dementias/senile dementia of the Alzheimer type/cerebroatrophy, Alzheimer's disease/dementia of the Alzheimer/senile dementia of the Alzheimer'/Alzheimer's senile dementia/Senile dementia/dementia of Alzheimer type/senile dementia of Alzheimer type/15 idiopathic/AD lesions/vascular and Alzheimer's dementia/Alzheimer's Disease-Associated/familial AD/Familial AD displays genetic/Stroke-AD/Alzheimer´s disease/alzheimer's disease/AD neuropathology/neurodegeneration in Alzheimer disease/non-AD dementias/Alzheimer's Disease Research Center/E4-AD epidemiological/Mayo Clinic Alzheimer's Disease Center/Alzheimer's Disease/sporadic Alzheimer's disease/late-onset sporadic Alzheimer's disease/AD dementia/late-onset cerebrovascular disease/AD-like pathological dysfunction/autosomal dominant Alzheimer'/late-onset Alzheimer's disease/autosomal dominant Alzheimer's disease/familial AD syndromes/Kentucky Alzheimer's Disease Center/Kentucky Alzheimer's Disease/AD-drug-naïve/sporadic AD/Alzheimer's disease deficient/·15-2·/±15.20mm/Alzheimer's disease brain/neurodegeneration and dementia of the Alzheimer'/15 CAD/Familial non-Alzheimer dementia/familial non-Alzheimer dementia/Alzheimer like dementia/AD disease/familial TAA/AD disease/advanced Alzheimer's disease/AD-MSCFGF1/Stroke--Alzheimer's Disease/15/15/Presenile dementia/Hypoxia facilitates Alzheimer's disease/AD following cerebral ischemic/AD neurodegeneration/numerous diseases like Alzheimer'/Sporadic Alzheimer's Disease/Alzheimer's disease PS-1 olfactory function/intracoronary Ad5.hAC6/Alzheimer׳s disease/15-hydroxyeicosatetraenoic/central nervous system disorders like AD/Stroke-Alzheimer's Disease and Related Disorder Association criteria/Alzheimer Netherlands-Ligue Européene Contre la Maladie d'Alzheimer/Parkinson's Disease Associated Protein Rescues Alzheimer's Disease Degeneration/neurodegeneration in Alzheimer's disease/sporadic late-onset Alzheimer disease/Pcombined=6.15×/Autosomal dominant Alzheimer disease/15-dihydroxyeicosatrienoic/Alzheimer's disease brains/Alzheimer disease dementia/dementia of Alzheimer's type/late-onset Alzheimer disease/presenile dementia/neurodegeneration of the Alzheimer'/Alzheimer disease and some neurodegerenerative diseases/primary degenerative dementia/dementia AD trials/dementia AD/dementia AD trial/AD neuronal impairment/Alzheimer’/Alzheimer' s Disease/alzheimer disease/Alzheimer`s Disease/Alzheimer's disease links numerous/1.15±/AD-like cognitive impairment and neuropathological and neuroinflammatory/AD-MSCs/AD-MSC/NIHSS ≥15/cardioembolic 15·/ ",Disease,1236
Disease670,MESH:D000550,ischaemic stimulus/amblyopia/bilateral amblyopia/hyperosmotic stimulus/acute hyperosmotic stimulus/ ,Disease,7
Disease671,MESH:D000567,Amelogenesis imperfecta/ ,Disease,1
Disease672,MESH:D000568,hypergonadotropic hypoestrogenic amenorrhea/ ,Disease,1
Disease673,MESH:D000592,Branched-Chain Amino Acids/ ,Disease,1
Disease674,MESH:D000608,inherited aminoaciduria/ ,Disease,1
Disease675,MESH:D000647,global amnesia/amnesia/epileptic amnesia/Reisberg's Global Deterioration/Amnesia syndrome/ ,Disease,10
Disease676,MESH:D000648,retrograde oligodendrocyte stress/ ,Disease,1
Disease677,MESH:D000686,"amyloidosis/Cardiac Amyloidosis/Amyloidosis/senile amyloidosis/cerebrovascular amyloidosis/Cerebrovascular amyloidosis/atheromatosis, amyloidosis/systemic amyloidosis/beta-amyloidosis/non-Alzheimer amyloidoses/cardiac amyloidosis burden/Cardiac amyloidosis burden/vascular amyloidosis/oculoleptomeningeal amyloidosis/vasculitis or amyloidosis/senile systemic amyloidosis/Senile systemic amyloidosis/cardiac amyloidosis/brain amyloidosis/Leptomeningeal amyloidosis/central nervous system amyloidosis/Meningocerebrovascular amyloidosis/meningocerebrovascular amyloidosis/Oculoleptomeningeal amyloidosis/ocular amyloidosis/cerebral amyloidoses/systemic amyloidoses/autosomal dominant amyloidosis/polyneuropathy amyloidoses/ ",Disease,41
Disease678,MESH:D000690,"amyotrophic lateral sclerosis/deadly amyotrophic lateral sclerosis/Amyotrophic lateral sclerosis/Lou Gehrig's disease/Amyotrophic Lateral Sclerosis/dementia later/sporadic amyotrophic lateral sclerosis/amyotrophic lateral-sclerosis/Maladies like amyotrophic lateral sclerosis/Component of Neuronal Cytoplasmic Inclusions of Motor Neurons in Sporadic Amyotrophic Lateral Sclerosis/Huntington's disease Amyotrophic Lateral Sclerosis/Alzheimer or amyotrophic lateral sclerosis/Amyotrophic lateral sclerosis type/sclerosis and amyotrophic lateral sclerosis/disorder like amyotrophic lateral sclerosis/disorders like amyotrophic lateral sclerosis/myelopathy, amyotrophic lateral sclerosis/ ",Disease,210
Disease679,MESH:D000699,continuous epidural analgesia/NSAID-analgesia/narcotic analgesia/epidural analgesia/continous epidural analgesia/Continuous epidural analgesia/ ,Disease,5
Disease680,MESH:D000740,anemia/Anemia/acute normovolemic anemia/acute anemia/deficiency anemia/anemia-induced hyperdynamic state/hyporegenerative anemia/anemia or Sβ⁰-thalassemia/anemias/renal anemia/non-anemia/ ,Disease,145
Disease681,MESH:D000741,aplastic crisis/hypoplastic/aplastic anemia/acute aplastic anaemia/Hypoplastic VCS/hypoplastic AI/hypoplastic endothelial/aplastic anaemia/ ,Disease,12
Disease682,MESH:D000743,hemolytic anemia/microangiopathic/microangiopathic stroke/microangiopathic but not macroangiopathic/hemolytic disorder/atherosclerotic or microangiopathic/microangiopathic syndrome/hemolytic disorders/microangiopathic haemolytic anaemia/intravascular hemolytic anemia/ ,Disease,18
Disease683,MESH:D000744,autoimmune hemolytic anemia/cardioplegic solution plus cold terminal cardioplegia/cold hypersensitivity/ ,Disease,3
Disease684,MESH:D000745,hereditary anemia/chronic hemolytic anemia/chronic anemia/congenital hypoproliferative anemia/ ,Disease,6
Disease685,MESH:D000746,nonspherocytic hemolytic anemia/ ,Disease,1
Disease686,MESH:D000749,megaloblastic anemia/IGS/megaloblastic anaemia/Megaloblastic anemia/ ,Disease,7
Disease687,MESH:D000751,'neonatal'/CTSL-deficient neonatal/Pitx2-deficient neonatal/ ,Disease,3
Disease688,MESH:D000753,Refractory hypertension/refractory hypertension/ventricular refractoriness/refractory myocardial dysfunction/atrial refractoriness/ ,Disease,8
Disease689,MESH:D000755,sickle cell disease/Sickle cell disease/Sickle Cell Disease/sickle cell anemia/sickle vasculopathy/Sickle cell anaemia/sickle cell anaemia/ischaemic injury in sickle cell anaemia/sickle cell vasculopathy/Sickle Cell Anemia/Cerebrovascular complications of sickle cell disease/Sickle cell disease cerebrovascular/sickle cell anemia pediatric/Cameroonian Sickle Cell Anemia/sickle-cell anemia/vasculopathy in sickle cell disease/Créteil pediatric sickle cell anemia/β-Thalassemia and Sickle Cell Anemia/Sickle cell anemia/pediatric sickle cell disease/sickle cell nephropathy/Pediatric sickle cell disease/anaemia patients attending the Sickle Cell Disease Clinic of Central Middlesex Hospital/haemolysis in sickle cell disease/haemoglobin sickle cell disease/sickle beta-thalassaemia diseases/Sickle Cell Disease-Associated Chronic/Vasculopathy of sickle cell disease/Annual Sickle Cell Disease Research/childhood sickle cell disease/sickle-cell anaemia/pediatric sickle-cell anemia/ ,Disease,115
Disease690,MESH:D000756,sideroblastic anemia/sideroblastic anaemia/ ,Disease,2
Disease691,MESH:D000757,anencephaly/hemicranial headache/ ,Disease,3
Disease692,MESH:D000783,"dolichoectatic aneurysm/contralateral dolichoectatic aneurysm/aneurysm/aneurysms/large aneurysms/aneurysm healing/aneurysm of the polygon of Willis/aneurysm hemorrhage/aneurysm status/arterial aneurysm/traumatic aneurysms/interatrial septal aneurysm/aneurysm coil/vascular aneurysms/Huntingdon Aneurysm/Charcot-Bouchard aneurysms/saccular brain aneurysms/endovascular aneurysm/non-aneurysmal perimesencephalic haemorrhage/aneurysmal/aneurysmal hemorrhage/arterial aneurysms/intracranial saccular aneurysms/aneurysm data/Aneurysm/aneurysms and aneurysm/familial aneurysms/saccular intracranial aneurysms/vascular inflammatory conditions, aneurysms/chronic aneurysm/aneurysmal disease/saccular intracranial aneurysm/arterial aneurysmal/Intra-Aneurysmal Tissue Healing/visceral arterial aneurysms/spinal artery aneurysm/spinal aneurysms/saccular aneurysms/lateral aneurysms/Saccular Intracranial Aneurysms of ≤/Fusiform aneurysms/septal aneurysm/artery aneurysms/ ",Disease,102
Disease693,MESH:D000785,mycotic aneurysm/mycotic aneurysms/mycotic cerebrovascular aneurysm/Aspergillus mycotic aneurysm/fungal mycotic aneurysms/bacterial and fungal mycotic aneurysms/ ,Disease,4
Disease694,MESH:D000787,"angina pectoris/chronic angina pectoris/hypertension and angina pectoris/hyperlipidaemia, angina pectoris/Angina Pectoris/angina pectoris/cardiovascular disease/ ",Disease,126
Disease695,MESH:D000788,Prinzmetal-angina/ ,Disease,1
Disease696,MESH:D000789,Unstable angina/Unstable Angina/unstable ischaemic syndromes/ ,Disease,4
Disease697,MESH:D000793,retinal angioid streaks/ ,Disease,1
Disease698,MESH:D000794,angiokeratoma of Fordyce/angiokeratoma/angiokeratoma or renal symptoms/absence of angiokeratoma/angiokeratomas/angiokeratoma and cornea verticillata/skin angiokeratomas/acroparesthesias and angiokeratoma/angiokeratoma or cornea verticillata/Angiokeratomas and corneal epitheliopathy/skin angiokeratoma/ ,Disease,26
Disease699,MESH:D000795,Fabry disease/genetic cardiomyopathies like Fabry's disease/alpha-galactosidase A deficiency/Fabry vasculopathy/Fabry's disease/Danon's disease.Fabry's disease.Hypertrophic cardiomyopathy.Noonan's syndrome.Pompe's disease/Alpha-galactosidase A deficiency/alpha-galactosidase A (GLA) deficiency/deficiency of the enzyme alpha-galactosidase A/Anderson-Fabry disease in Austria/deficiency of alpha-galactosidase/Anderson-Fabry disease/Deficiency in alpha-galactosidase/Fabry/deficient alpha galactosidase A/alpha galacosidase A deficiency/alpha-GAL A deficiency/Fabry Disease/deficiency of the lysosomal enzyme alpha-galactosidase A/deficiency of alpha-galactosidase A/deficiency of the lysosomal enzyme alpha galactosidase A/deficiency in alpha-galactosidase A/numerous Fabry/Fabry disease endothelial/deficiency of lysosomal enzyme alpha-galactosidase A/vasculopathy of Fabry disease/Fabry Disease: A Disorder/inherited deficiency of the lysosomal hydrolase alpha-galactosidase A/Fabry nephropathy/Fabry renal disease/renal Fabry disease/angiokeratoma corporis diffusum/Fabry'/Young Fabry/deficient alpha-galactosidase A/alpha-Gal A deficiency/Fabry diseases/Gaucher or Fabry disease/Anderson-Fabry Disease/multisystemic involvement Fabry's disease/Fabry vascular endothelial/cardiovascular impairment among Brazilian Fabry Disease/Fabry-disease/Deficiency of alpha-galactosidase A/Severe Systemic Manifestations of Fabry Disease/classic-type Fabry disease/Fabry disease awareness/Belgian Fabry/GLA/Fabry Disease in Hemodialysis/Nationwide Fabry Dialysis/deficient alpha-galactosidase/'angiokeratoma corporis diffusum/cornea verticillata revealing Fabry's disease/alpha-galactosidase A (alpha-Gal A) deficiency/thrombosis in Fabry disease/ ,Disease,141
Disease700,MESH:D000796,hyperplastic vasculomyopathy/hyperplastic/ ,Disease,2
Disease701,MESH:D000799,Hemilingual Angioedema after Thrombolysis/Orolingual angioedema/angioedema/orolingual angioedema after intravenous thrombolysis/Angioedema/orolingual angioedema/Angioedema and Hemorrhage/nonserious angioedema/angioneurotic edema/angioneurotic oedema/angioedema of the tongue/angioedema attacks/Extracranial haemorrhage and orolingual angioedema/ ,Disease,32
Disease702,MESH:D000820,animal neurodegeneration/ANIMALS/lisencephalic animals/ ,Disease,15
Disease703,MESH:D000848,H₂S/H₂O₂-/WUGSC:H_/UTI-L (tMCAO+UTI 1500U/100g) and UTI-H (tMCAO+UTI 3000U/ ,Disease,6
Disease704,MESH:D000849,amnesic disorder/anomic aphasia/amnesic syndrome/left tactile anomia/left visual anomia/anomia/tDCS for anomia/Anomia in Chronic Poststroke Aphasia/ ,Disease,14
Disease705,MESH:D000853,Anophthalmia/microphthalmia/ ,Disease,1
Disease706,MESH:D000857,smell abnormalities/hyposmia and anosmia/total anosmia/anosmia/smell deficits/dysosmia/ ,Disease,8
Disease707,MESH:D000860,"vitro hypoxia/Cerebral Oxygenation After Perinatal Arterial Ischemic/hypoxia/Hypoxia/hypoxia conditions/amelioration of hypoxemia/Hypoxia-/oxygen⁻glucose depletion/Hypoxia/Anoxia/hypoperfusion/hypoxia syndrome/Oxygen-Glucose Deprivation-Induced Brain Microvascular Endothelial/oxygen‑glucose deprivation/.Hypoxia/hypoxemia/hypoxia-derived encephalopathy/hypoxia-tolerant/tissue hypoxia/hypoxia tolerance/hypoxia during conditions/Combined hyperbaric oxygen/tumor hypoxia/hypoxia in tumors/SU5416-hypoxia/hypoxia injury/pediatric refractory hypoxemia/refractory hypoxemia/arterial oxygen/chemical hypoxia/histotoxic hypoxia/acute hypoxia/hypoxia condition/hypoxia chamber/hyperbaric oxygen after cerebral ischaemia/global hypoxia/hypoxia, ischaemia/hypoxia/hypoglycemia/neuronal hypoxia/hypoxia, hypoglycaemia/hypoxia 'omic/focal hypoxia/chronic hypoxia/Chronic hypoxia/hypoxia period/hypoxia alone/hypoxia or hypoxia-aglycemia/Hypoxemia/hypoxia-ischaemia/hypoxia detectors/hypoxia/aglycemia/Postischemic myocardial oxygen consumption/ventilator hypoxia/hypoxia under various ischemic conditions/hypoxia/hypoxaemia/continuous Coronary Oxygen Persufflation/oxygenated crystalloid cardioplegia/cardioplegia or oxygenated crystalloid cardioplegia/hypoxia and hypercarbia/systemic oxygen consumption/hypoxia or hypertension/ischemia oxygen availability/arterial hypoxemia/hypoxia cyclic AMP/hypoxemia-oligemia/acidosis and hypoxia/hypoxia-inducible Factor 1α/hypoxemia or vascular insufficiency/hypoxia-vulnerable neurons/hypoxia-tolerant neurons/afternoon hypoxia/Anoxia tolerance/natural anoxia tolerance/local hypoxia/conditions of hypoxia/hypoxia via hypoxia/hypoxia by Anaeropack/hypoxia-induced neovascularization/hypoxia-induced Muller glial/extreme hypoxia/hypoxia and hypoxia/hypoxia-/hypoxia or hypoxia/Delayed hyperbaric oxygen/isocapnic hypoxia/vitro hypoxia/aglycemia/hypoxia‑/hypoxia and acute hypoxia/Acute hypoxia/hypoxia inducible factor (HIF)1α/Acute Hypoxia/acute isocapnic hypoxia/hypoxia-reoxygenation injury/hypoxia-induced neuronal death/Enhanced hypoxia/Maternal hypoxia/sustained hypoxia/ischemic hypoxia/hyposmotic anoxia/hypoxia and hypoglycemia/oxygen insufficiency/hypoxia-responsive enhancer/Tissue hypoxia/insufficient oxygen availability/hypoxia-induced mitochondrial dysfunction/oxygen‑glucose deprivation injury/Hypoxia induced endoplasmic reticulum stress/hypoxia and ischaemia/Hypoxia/aglycemia/hypoxia or ischaemia/absence of vascular oxygen delivery/developmental hypoxia/hypoxia associated anomalies/Hypoxia-induced vascular endothelial/Hypoxia Induces autophagic cell death through hypoxia/tumors hypoxia/systemic hypoxia/HIF-1α under hypoxia/Hypoxia-Inducible Factor 2α Mutation-Related Paragangliomas Classify/hypoxia sensor/hypoxia increases/dysregulation of the hypoxia/Hypoxia Triggers SENP1/tolerance via hypoxia/hypoxia-preconditioned bone/oxygen‑glucose/acute hypobaric hypoxia/hypoxia/hypoglycemia and normoxia/normoglycemia/ischemic factors hypoxia/hypoxia-induced ischemic infarct/acute maternal hypoxia/maternal hypoxia/impact of hypoxia/Hypoxia Inducible Factor 1α/hypobaric hypoxia/hypoxia-induced injury/hypoxia and cardiovascular/hypoxia-CVD/inspiratory hypoxia/Normobaric hypoxia/hypoxia‑inducible factor‑1α (HIF‑1α)/hypoxia-related neuronal death/Hypoxia elicits/anoxia/hypoglycemic injury/anoxia/hypoglycemic conditions/HBO counteracts hypoxia/continuous hypoxia/hypoxia upregulates fundamental inflammatory/Hypoxia and acidosis/hypoxia of kidneys/hypoxia-driven inflammasome/hypoxia sensors/2-nitroimidazole hypoxia/oxygenation disorder/hypoxia-induced vascular endothelial inflammatory/Hypoxia increased hypoxia/hypoxia or H(2)O/hypoxia and H(2)O/hypoxemia and dyspnea/hypoxia-apnoea/hypoxia-stress/hypoxia plus glucose deprivation/hypoxia-induced dendrite degeneration/neuronal death under hypoxia/hypoxia (via hypoxia/chronic hypoxemia/Chronic neonatal hypoxia/Hypoxia-ischaemia/hypoxia or hypoxia and ischemia/oligodendrocyte damage in hypoxia/hypoxia inducible factor‑1α/hypoxia-mimetic conditions/hypoxia via ceramide/hypoxia-normoxia/NMR's hypoxia tolerance/Hypoxia Inducible Factor During Neurodegeneration/hypoxia and ischemic injury/physiologic hypoxia/hypoxia dependent vascular tumor/intratumoral hypoxia/HDACi-mediated hypoxia/hypoxia‑inducible factor‑1α/SHIP-1 deficiency inhibited hypoxia/hypoxia- and ischaemia/5-Aza-2'-deoxycytidine increases hypoxia tolerance-dependent autophagy/hypoxia/ischaemia tolerance/5-Aza-CdR increases hypoxia tolerance-dependent autophagy/neurite injury after hypoxia/Oxygen Glucose-Deprived Brain Endothelial/Brain Microvascular Endothelial Cell Injury After Oxygen Glucose/Oxygen Glucose Deprivation Via the Nuclear Erythroid/hypoxia scenario/Short-Term Hypoxia/short-term hypoxia/hypoxia-preconditioned mesenchymal/neuronal oxygen glucose deficiency/Hyperbaric Oxygen Reduces Infarction Volume and Hemorrhagic Transformation Through ATP/hypoxia and 2-h hypoxia/Chronic Intermittent Hypoxia/Anoxia/anoxia/A hypoxia/hypoxia-induced adenosine accumulation/hypoxia adaptation/hypoxia-ischemic neurons/hypoxia-reoxygenation stress/Persistent hypoxemia/persistent hypoxemia/hypoxemia immediately/Progressive hypoxia/hypoxia-induced endothelial barrier dysfunction/hypoxia‑inducible factor‑1 α (HIF‑1α), vascular endothelial/hypoxia in Caenorhabditis/late hypoxia/anoxia stress/Cellular hypoxia/thus hypobaric hypoxia/delayed neuronal death in hypoxia/hyperbaric oxygenation/neonatal hypoxia-ischaemia/Hypoxia Injury/hypoxia stress/hypoxia stimuli/hypoxia and edema/hypoxia sensor HIF-1alpha/hyperbaric oxygen/nocturnal hypoxemia/Cyclical hypoxia/supplemental oxygen for hypoxemic/ ",Disease,710
Disease708,MESH:D000868,anterior tibial artery stenosis/ ,Disease,1
Disease709,MESH:D000987,psychopathic disorders/antisocial personality disorders/ ,Disease,2
Disease710,MESH:D001008,"anxiety/anxiety disorders/Anxiety/Hamilton Anxiety/Hospital Anxiety/Anxiety Disorder/comorbid anxiety/anxiety using the Hospital Anxiety/hospital anxiety/Anxiety-/anxiety-/personal anxiety/Spielberger-Hanin Anxiety Self-Esteem scale/anti-anxiety/Self-Rating Anxiety/Hospital anxiety/anxiety or fatigue/pathological anxiety/Anxiety disorders/poststroke anxiety/anxiety disorder/anxiety-depression disorders/general anxiety disorder/'Anxiety/Poststroke anxiety disorder/Hamilton anxiety/neurosis, anxiety/Anti-anxiety drugs/Spielberger Anxiety/general anxiety/anxiety symptoms/anxiety syndromes/paroxystic anxiety/Anxiety-Like Symptoms/ELS increased anxiety/Npas4 deficiency on anxiety/high-anxiety/anxiety-like behavior/Anxiety-Like Behavior/Anxiety behaviors/increases anxiety/112poststroke anxiety/Hospital Anxiety and Depression Scale-Anxiety/Higher anxiety/anxiety neurosis/increased anxiety/anxiety state/HADS anxiety/decrease anxiety/brain organic anxiety disorder/Decreased anxiety/anxiety attacks/Thai Hospital Anxiety/""anxiety-depression/Beck Anxiety/'anxiety/Alleviate Anxiety/posttest anxiety/Anxiety ratings/Anxiety Inventories/Hospital Anxiety and Depression Scale anxiety/ ",Disease,295
Disease711,MESH:D001014,aortic aneurysms/aortic aneurysm/infrarenal aortic aneurysm/hyperlipidemia-dependent aortic aneurysm/intracranial and aortic aneurysms/inflammatory aortic aneurysm/ ,Disease,32
Disease712,MESH:D001015,arch aortic aneurysms/arch aortic disease/aortic arch syndrome/arched palate/Endovascular Aortic Arch Repair/atheromatous debris off the aortic arch/aortic arch atherosclerotic/ ,Disease,8
Disease713,MESH:D001017,Aortic Coarctation/ ,Disease,1
Disease714,MESH:D001018,aortic hypertrophy/aortic degeneration/aortic vavular disease/acute aortic syndrome/Familial aortic disease/familial aortic disease/aortic diseases/aortic disease/ ,Disease,9
Disease715,MESH:D001019,aortic aneurysm rupture/ ,Disease,1
Disease716,MESH:D001022,aortic insufficiency/insufficiency of aortic valve/chronic aortic insufficiency/ ,Disease,8
Disease717,MESH:D001024,aortic stenosis/aortic stenosis (AS)/Aortic Valve Stenosis/aortic valve stenosis/Aortic Stenosis/Aortic stenosis/Aortic valve stenosis/Severe aortic stenosis/abdominal aortic stenosis/ ,Disease,36
Disease718,MESH:D001037,"dysphasia/Aphasia Quality/global epidemic/ictal abnormalities/global hypokinesis/global disease/global ischemic damage/Global Endpoint Trial/global haemodynamic/aphasia/global cardiovascular/global aphasia/decreased astrogliosis following global ischaemia/global ischemic injury/global brain ischaemia/global CVD epidemic/global normothermic ischaemia/cardioplegia after global ischemic injury/Aachen Aphasia/global ischaemia/Chronic Aphasia/Western Aphasia Battery Aphasia/global deficiency/intellectual deterioration/intellectual impairment/intellectual dysfunction/Global Burden of Disease/global disease burden/acute aphasia/global Mif deficiency/LV global dysfunction/Global systolic longitudinal/global atrophy/intellectual deficiency/Aphasia/longitudinal aphasia/global brain dysfunction/global dysphasia/global impairment/phonemic para-aphasia symptoms/""Aphasia/chronic aphasia/'aphasia/Aphasia Battery/Poststroke Aphasia/global insufficiency/vascular aphasia/Aachen aphasia/isolated dysphasia/Isolated dysphasia/global life satisfaction/Subacute Aphasia/Aphasia Action Success Knowledge (Aphasia ASK) program/Severe Aphasia/global Aachen Aphasia/ ",Disease,118
Disease719,MESH:D001039,Broca's aphasia/motor aphasia/nonfluent aphasia/Motor aphasia/verbal dysfunction/verbal deficits/motor aphasias/acute anterior/motor-dominant aphasia/dysphasia accompanies left inferior frontal gyrus (IFG/Broca) injury/ ,Disease,22
Disease720,MESH:D001041,Wernicke aphasia/fluent aphasia and hemihypoesthesia/posterior leucoencephalopathy/sensory aphasia/posterior myelotomy/posterior ICAS/posterior temporoparietal/posterior insula/posterior aphasia/ ,Disease,11
Disease721,MESH:D001049,apnea syndrome/ ,Disease,2
Disease722,MESH:D001064,appendicitis/ ,Disease,2
Disease723,MESH:D001068,eating disorders/eating disorder/Eating disorders/Eating Ability After Percutaneous Endoscopic Gastrostomy Tube Placement/ ,Disease,7
Disease724,MESH:D001072,DRESS syndrome/verbal dyspraxia/dyspraxia/limb apraxia/Ideational Apraxia/ ,Disease,6
Disease725,MESH:D001100,pia-glia and arachnoid/arachnoiditis/arachnoidal arteries/sub-arachnoid hemorrhage/diffuse arachnoiditis/arachnoid-pia/immature arachnoidal granulations/arachnoid hemorrhage/ ,Disease,9
Disease726,MESH:D001112,corneal arcus/arcus cornealis/Arcus cornealis/ ,Disease,5
Disease727,MESH:D001134,Anglo-Scandinavian Cardiac Outcomes Trial-Lipid Lowering Arm) trial and HPS/Severe Arm Disability/bilateral arm ischemia/ ,Disease,3
