HAN-SAN-QI	GeneID:1652	0 @@PMID: 16114092 #En1: Radix Notoginseng #En2: DDT *KeyWords: null	 count:1
WU-WEI-ZI	GeneID:58190	0 @@PMID: 27367669 #En1: Schisandra chinensis #En2: SCP-0-1 *KeyWords: presented/1 @@PMID: 27367669 #En1: Schisandra chinensis #En2: SCP-0-1 *KeyWords: null	 count:2
WU-WEI-ZI	GeneID:5970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:355355953569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:836596356	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:59705743	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3439362735693570	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3553836663569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599836207596	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:7412	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599233523542070000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:46891003	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:35533569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559935532048	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55992048	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:72494780	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:204847905970207000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:34393569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:864726503	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:435970545970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:4318235451632070000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:431883635535970000000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:910	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:40525595	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:2335	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:2362127065	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:360	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:29072	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:596207	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55993553559535600000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:28982	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:20485595	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:57433569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5970958	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559934399429582000000000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:207355364218	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:525129206351	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:292035533569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:836	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3553356935761480000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:6778	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:1903569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:2693	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:23353553	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559955953569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:2072920355351760000000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:4609	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:355335697412	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3280355314063560	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:356535693567	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:343926503574335000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559929110207204000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559926503355335000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55995601479059700000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:233547907412	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55998600	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559983635697412	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:31462354	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:83611006	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:35533162204855900000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:364346095970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55995595574323500000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559959702911055000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:355380483569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:4318525135695970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:67335693576	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:265033569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:355331625970559000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:81157433569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55994772811860000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599477286005970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:214723038355335000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:4771355351761	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55992075595	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:35651963567	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3726207695	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:2354	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:2073162574335690000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599355320486350000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3553	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:31624780	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599544455953560	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:10305599836891200000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:836596	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:31463569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:23545970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3565908653439	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:431835533569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:836598270655954000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55994772860020400000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:265033553845573000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:35653439	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:57432354	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3290	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599355320483560	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:31622650335694700	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:86003569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599560155955740	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599207102732350000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:43185251	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559920484359	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:17565958600477200000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:23546426	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:43185599355320400000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:355357433569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:59665970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5963569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:57425743	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5966479059715970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:86008348792	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:556382052435970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:431855995983295000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3162574320483560	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55992911020757400000000000000000000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:8365743	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:207	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:355334793569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5970834	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:290723569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:2354207	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5595	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses/1 @@PMID: 32251761 #En1: Schisandra chinensis #En2: MAPK *KeyWords: acts	 count:2
WU-WEI-ZI	GeneID:343935533569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:860020747724982	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:207379159520484000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:3565	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599207	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:35533569834	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55624355335695900	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:83689135535955900000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:596	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:6535093553	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55995743	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:290722321	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55994318477286000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55993162515932000000000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:172831621904780	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:34396772	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:4915	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559937265595	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:4790	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:47905970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5970574335693570	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:431890865	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55992078795316200000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:356935765970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:596659715970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599207559557430000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:19564780	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:356535535970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:4780	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses/1 @@PMID: 25552902 #En1: Schisandra chinensis #En2: Nrf2 *KeyWords: regulates	 count:2
WU-WEI-ZI	GeneID:36655970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:2907267724780	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599355359705170000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:27241479059709500000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:59635767412	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:8365965743	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:47905970207	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599204857433560	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559935535969219	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599355320485970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55993553204859700000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:724926503	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599316255953560000000000000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:431831624780	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:356959719020	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:55635346	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:355364092265035000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:4318207	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:35531903569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses/1 @@PMID: 32251761 #En1: Schisandra chinensis #En2: MAPK *KeyWords: acts	 count:2
WU-WEI-ZI	GeneID:35537412	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:597010603	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:204857433569	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:597051129	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599355320482070000	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:47905243	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:290725743	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599559557433560	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:5599431886002350	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559935536366	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:35535970	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
WU-WEI-ZI	GeneID:559959705595	0 @@PMID: 30558163 #En1: Schisandra Chinensis #En2: NF-κB *KeyWords: Suppresses	 count:1
